row_id,order,amount,y
2988073,116572,92.95,0
2988074,116649,77.0,0
2988075,116796,77.0,0
2988076,117019,35.95,0
2988077,117055,600.0,0
2988078,117062,38.95,0
2988079,117385,171.0,0
2988080,117390,30.0,0
2988081,117398,2161.0,1
2988082,117425,60.0,0
2988083,117681,54.076,0
2988084,117749,335.0,0
2988085,117935,117.0,0
2988086,117954,78.95,0
2988087,118160,315.0,0
2988088,118208,117.0,0
2988089,118363,450.0,0
2988090,118366,625.0,0
2988091,118441,82.0,0
2988092,118524,226.0,0
2988093,118589,100.0,0
2988094,118852,159.95,0
2988095,118861,100.0,0
2988096,118864,475.0,0
2988097,119184,159.0,1
2988098,119247,100.0,0
2988099,119257,171.0,0
2988100,119425,100.0,0
2988101,119704,107.95,0
2988102,119991,107.95,0
2988103,120071,44.95,0
2988104,120245,614.0,0
2988105,120282,63.97,0
2988106,120354,125.0,0
2988107,120439,57.95,0
2988108,120545,59.0,0
2988109,120548,100.0,0
2988110,120590,85.0,0
2988111,120611,107.95,0
2988112,120688,100.0,0
2988113,120732,405.0,0
2988114,120829,600.0,0
2988115,120834,54.5,0
2988116,120850,75.0,0
2988117,120872,117.0,0
2988118,120874,107.95,0
2988119,120954,150.0,0
2988120,121004,1420.0,0
2988121,121104,209.95,0
2988122,121154,159.95,0
2988123,121224,200.0,0
2988124,121243,107.95,0
2988125,121281,115.0,0
2988126,121287,77.0,0
2988127,121482,117.0,0
2988128,121551,124.0,0
2988129,121595,25.0,0
2988130,121704,57.95,0
2988131,121760,100.0,0
2988132,121801,160.0,0
2988133,122097,107.95,0
2988134,122302,47.95,0
2988135,122425,97.0,0
2988136,122489,335.0,0
2988137,122607,75.0,0
2988138,122614,43.97,0
2988139,122659,50.0,0
2988140,122687,80.0,0
2988141,122735,43.97,0
2988142,123048,57.0,0
2988143,123101,100.0,0
2988144,123110,40.0,0
2988145,123135,97.0,0
2988146,123330,25.95,0
2988147,123590,108.43,0
2988148,123722,35.95,0
2988149,123784,30.0,0
2988150,123806,300.0,0
2988151,123810,300.0,0
2988152,123820,28.95,0
2988153,123827,66.0,0
2988154,123872,100.0,0
2988155,124011,25.0,0
2988156,124070,40.0,0
2988157,124077,171.0,0
2988158,124235,100.0,0
2988159,124275,120.0,0
2988160,124317,70.0,0
2988161,124395,25.0,0
2988162,124462,150.0,0
2988163,124605,224.0,0
2988164,124621,574.95,0
2988165,124623,35.95,0
2988166,124717,50.0,0
2988167,124727,40.0,0
2988168,124905,152.0,0
2988169,125042,80.0,1
2988170,125163,80.0,0
2988171,125254,15.0,0
2988172,125263,107.95,0
2988173,125295,97.0,1
2988174,125363,335.0,0
2988175,125382,77.0,0
2988176,125637,90.0,0
2988177,125692,28.76,0
2988178,125749,50.0,0
2988179,125825,67.95,0
2988180,125914,100.0,0
2988181,125938,59.0,0
2988182,126013,25.0,0
2988183,126072,159.95,0
2988184,126123,600.0,0
2988185,126244,450.0,0
2988186,126297,80.0,1
2988187,126349,80.0,0
2988188,126376,60.0,0
2988189,126400,107.95,0
2988190,126457,275.99,0
2988191,126478,100.0,0
2988192,126555,38.548,0
2988193,126590,291.95,0
2988194,126625,226.0,0
2988195,126638,80.0,1
2988196,126703,67.95,0
2988197,126788,542.0,0
2988198,126827,100.0,0
2988199,127000,30.95,0
2988200,127157,47.95,0
2988201,127253,43.97,0
2988202,127320,400.0,0
2988203,127350,40.0,0
2988204,127355,100.0,0
2988205,127425,200.0,0
2988206,127454,500.0,0
2988207,127524,100.0,0
2988208,127653,243.0,0
2988209,127727,50.0,0
2988210,127740,150.0,0
2988211,127758,50.0,0
2988212,127787,50.0,0
2988213,127818,47.95,0
2988214,127855,226.0,0
2988215,127901,100.0,0
2988216,127935,57.95,0
2988217,127953,100.0,0
2988218,127961,226.0,0
2988219,127996,159.95,0
2988220,128002,97.0,0
2988221,128012,50.0,0
2988222,128019,171.0,0
2988223,128164,97.0,0
2988224,128172,171.0,0
2988225,128307,97.0,0
2988226,128334,150.5,0
2988227,128340,11.782,0
2988228,128353,70.0,0
2988229,128359,117.0,0
2988230,128411,35.0,0
2988231,128489,53.95,0
2988232,128489,70.0,0
2988233,128536,25.0,0
2988234,128577,44.5,0
2988235,128602,40.0,1
2988236,128631,552.0,0
2988237,128672,20.0,0
2988238,128704,50.0,0
2988239,128745,167.0,0
2988240,128788,58.95,0
2988241,128821,140.0,0
2988242,128849,100.0,0
2988243,128896,280.0,0
2988244,128981,117.0,0
2988245,129017,97.95,0
2988246,129057,100.0,0
2988247,129059,280.0,0
2988248,129061,117.0,0
2988249,129169,156.99,0
2988250,129171,226.0,1
2988251,129190,39.0,0
2988252,129256,171.0,0
2988253,129265,97.0,0
2988254,129297,100.0,0
2988255,129300,221.99,0
2988256,129351,150.0,0
2988257,129351,25.0,0
2988258,129424,50.0,0
2988259,129469,169.95,0
2988260,129477,77.95,0
2988261,129512,160.5,1
2988262,129530,250.0,0
2988263,129552,129.95,0
2988264,129616,108.5,0
2988265,129669,107.95,0
2988266,129684,300.0,0
2988267,129707,25.0,0
2988268,129709,53.97,0
2988269,129710,226.0,1
2988270,129758,50.0,0
2988271,129776,150.5,0
2988272,129802,50.0,0
2988273,129804,92.0,0
2988274,129834,280.0,1
2988275,129858,107.95,0
2988276,129877,80.0,0
2988277,129914,108.95,0
2988278,129927,540.0,0
2988279,130005,87.95,0
2988280,130016,50.0,0
2988281,130049,166.0,0
2988282,130050,117.0,1
2988283,130052,57.0,0
2988284,130056,209.95,0
2988285,130066,65.0,0
2988286,130067,300.0,0
2988287,130124,235.0,0
2988288,130164,26.99,0
2988289,130228,42.95,0
2988290,130253,15.0,0
2988291,130313,450.0,0
2988292,130322,261.95,0
2988293,130350,554.0,0
2988294,130393,300.0,0
2988295,130441,418.78,0
2988296,130500,45.0,0
2988297,130531,59.58,0
2988298,130626,317.5,0
2988299,130646,50.0,0
2988300,130656,50.0,0
2988301,130659,117.0,0
2988302,130671,142.0,0
2988303,130693,68.95,0
2988304,130725,25.0,0
2988305,130735,40.0,0
2988306,130742,488.0,0
2988307,130753,100.0,0
2988308,130765,77.579,0
2988309,130792,68.51,0
2988310,130849,59.0,0
2988311,130873,25.0,0
2988312,130883,25.0,0
2988313,130888,250.0,0
2988314,130895,218.0,0
2988315,130916,287.5,0
2988316,130916,20.0,0
2988317,130927,59.0,0
2988318,130932,100.0,0
2988319,130932,445.0,0
2988320,130971,25.95,0
2988321,130986,50.08,0
2988322,131064,150.0,0
2988323,131088,21.0,0
2988324,131146,70.0,0
2988325,131286,100.0,0
2988326,131293,100.0,0
2988327,131298,50.0,0
2988328,131299,280.0,0
2988329,131322,418.78,0
2988330,131344,50.0,0
2988331,131405,30.0,0
2988332,131423,97.0,0
2988333,131431,150.0,0
2988334,131486,107.95,0
2988335,131499,65.0,0
2988336,131529,59.0,0
2988337,131548,103.95,0
2988338,131588,150.0,0
2988339,131595,25.0,0
2988340,131611,100.0,0
2988341,131629,35.95,0
2988342,131638,100.0,0
2988343,131667,50.0,0
2988344,131692,25.95,0
2988345,131717,140.0,0
2988346,131735,117.0,0
2988347,131799,160.95,0
2988348,131814,405.0,0
2988349,131818,50.0,0
2988350,131823,48.95,0
2988351,131834,60.0,0
2988352,131848,107.95,0
2988353,131848,20.0,0
2988354,131858,200.0,0
2988355,131866,35.0,1
2988356,131911,85.0,0
2988357,131952,107.95,0
2988358,131967,75.0,0
2988359,131975,100.0,0
2988360,132046,75.0,0
2988361,132070,40.0,0
2988362,132072,130.0,0
2988363,132103,75.0,0
2988364,132116,125.0,0
2988365,132190,107.95,0
2988366,132238,68.95,0
2988367,132277,150.0,0
2988368,132290,30.0,0
2988369,132311,59.0,0
2988370,132327,30.0,0
2988371,132395,135.5,0
2988372,132402,50.0,0
2988373,132404,92.0,0
2988374,132433,103.97,0
2988375,132456,67.95,0
2988376,132459,50.0,0
2988377,132505,139.95,0
2988378,132516,25.0,0
2988379,132597,200.0,0
2988380,132605,250.0,0
2988381,132615,300.0,0
2988382,132643,200.0,0
2988383,132661,50.0,0
2988384,132670,90.0,0
2988385,132676,600.0,0
2988386,132681,125.0,0
2988387,132692,60.0,0
2988388,132699,201.95,0
2988389,132720,150.0,0
2988390,132729,59.0,0
2988391,132733,59.0,0
2988392,132751,124.95,0
2988393,132764,25.0,0
2988394,132768,30.0,0
2988395,132776,201.0,0
2988396,132868,50.0,0
2988397,132868,47.95,0
2988398,132940,57.95,0
2988399,132970,40.0,0
2988400,132970,209.95,0
2988401,132972,311.95,0
2988402,133003,80.0,0
2988403,133014,61.5,0
2988404,133022,226.0,0
2988405,133085,400.0,0
2988406,133100,25.0,0
2988407,133114,60.0,0
2988408,133149,75.0,0
2988409,133160,25.0,0
2988410,133164,150.0,0
2988411,133185,50.0,0
2988412,133243,30.95,0
2988413,133252,20.0,0
2988414,133287,54.5,0
2988415,133307,130.0,0
2988416,133313,100.0,0
2988417,133318,250.0,0
2988418,133379,108.5,0
2988419,133385,72.95,0
2988420,133392,25.0,0
2988421,133396,213.0,0
2988422,133404,75.0,0
2988423,133424,50.0,0
2988424,133457,60.0,0
2988425,133458,50.0,0
2988426,133484,20.0,0
2988427,133526,50.0,0
2988428,133591,120.0,0
2988429,133615,50.0,0
2988430,133624,171.0,0
2988431,133636,150.0,0
2988432,133637,186.0,0
2988433,133683,300.0,0
2988434,133714,234.95,0
2988435,133719,117.0,0
2988436,133721,30.0,0
2988437,133730,500.0,0
2988438,133737,120.0,0
2988439,133739,173.0,0
2988440,133745,47.95,0
2988441,133746,445.0,0
2988442,133748,36.5,0
2988443,133749,29.0,0
2988444,133753,105.95,0
2988445,133791,40.0,0
2988446,133856,50.0,0
2988447,133857,311.61,0
2988448,133862,250.0,0
2988449,133893,100.0,0
2988450,133893,50.0,0
2988451,133905,30.0,0
2988452,133911,20.0,0
2988453,133921,107.95,0
2988454,133932,25.95,0
2988455,133939,100.0,0
2988456,133990,600.0,0
2988457,134013,60.0,0
2988458,134021,57.95,0
2988459,134026,83.5,0
2988460,134038,35.95,0
2988461,134044,40.0,0
2988462,134046,117.0,0
2988463,134051,60.0,0
2988464,134061,50.0,0
2988465,134077,42.95,0
2988466,134089,47.95,0
2988467,134092,2801.75,0
2988468,134107,200.0,0
2988469,134111,150.0,0
2988470,134118,171.0,0
2988471,134118,470.0,0
2988472,134145,59.0,0
2988473,134158,171.0,0
2988474,134162,311.95,0
2988475,134171,75.0,0
2988476,134182,59.0,0
2988477,134196,92.0,0
2988478,134197,60.0,0
2988479,134200,50.0,0
2988480,134210,60.0,0
2988481,134214,3247.91,0
2988482,134233,112.99,0
2988483,134250,57.95,0
2988484,134256,300.0,0
2988485,134265,200.0,0
2988486,134279,57.95,0
2988487,134328,29.0,0
2988488,134331,40.0,0
2988489,134336,500.0,0
2988490,134351,42.95,0
2988491,134352,335.0,0
2988492,134390,644.95,0
2988493,134438,100.0,0
2988494,134444,120.0,0
2988495,134478,200.0,0
2988496,134486,54.5,0
2988497,134504,47.95,0
2988498,134530,100.0,0
2988499,134530,100.0,0
2988500,134534,40.0,0
2988501,134564,145.0,0
2988502,134566,44.0,0
2988503,134574,49.0,0
2988504,134586,100.0,0
2988505,134598,427.47,0
2988506,134610,250.0,0
2988507,134648,59.0,0
2988508,134658,130.0,0
2988509,134718,352.86,0
2988510,134741,50.0,0
2988511,134747,50.0,0
2988512,134758,25.0,0
2988513,134767,70.0,0
2988514,134800,57.95,0
2988515,134821,280.0,0
2988516,134835,100.0,0
2988517,134838,100.0,0
2988518,134869,100.0,0
2988519,134896,107.95,0
2988520,134916,100.0,0
2988521,134920,311.95,0
2988522,134920,117.0,0
2988523,134937,100.0,0
2988524,134948,150.0,0
2988525,134959,250.0,0
2988526,134991,107.95,0
2988527,134992,100.0,0
2988528,135028,151.0,0
2988529,135045,59.0,0
2988530,135063,43.97,0
2988531,135096,75.0,0
2988532,135118,53.97,0
2988533,135154,53.97,0
2988534,135179,114.95,0
2988535,135217,100.0,0
2988536,135296,100.0,0
2988537,135303,55.95,0
2988538,135319,40.0,0
2988539,135320,135.95,0
2988540,135325,335.0,0
2988541,135326,170.0,0
2988542,135343,117.0,0
2988543,135366,495.15,0
2988544,135389,40.0,0
2988545,135397,20.0,0
2988546,135417,100.0,0
2988547,135423,92.0,0
2988548,135447,57.95,0
2988549,135470,25.256,0
2988550,135499,209.95,0
2988551,135511,39.0,0
2988552,135536,30.0,0
2988553,135546,100.0,0
2988554,135553,100.0,0
2988555,135568,300.0,0
2988556,135570,53.95,0
2988557,135585,20.0,0
2988558,135603,59.0,0
2988559,135604,39.0,0
2988560,135607,87.95,0
2988561,135609,210.0,0
2988562,135616,105.0,0
2988563,135622,100.0,0
2988564,135639,67.95,0
2988565,135686,100.0,0
2988566,135706,703.95,0
2988567,135718,25.0,0
2988568,135725,75.0,0
2988569,135728,100.0,0
2988570,135747,26.0,0
2988571,135783,45.0,0
2988572,135813,57.95,0
2988573,135815,60.0,0
2988574,135835,117.0,0
2988575,135840,21.95,0
2988576,135875,49.0,0
2988577,135876,35.0,0
2988578,135886,35.95,0
2988579,135910,42.95,0
2988580,135940,30.0,0
2988581,135952,207.0,0
2988582,135953,49.0,0
2988583,135985,20.0,0
2988584,135986,40.0,0
2988585,136018,25.95,0
2988586,136021,209.95,0
2988587,136023,49.0,0
2988588,136024,57.95,0
2988589,136053,50.0,0
2988590,136059,57.95,0
2988591,136119,40.0,0
2988592,136123,350.0,0
2988593,136160,200.0,0
2988594,136172,209.95,0
2988595,136176,100.0,0
2988596,136199,209.95,0
2988597,136210,75.0,0
2988598,136218,335.0,0
2988599,136219,110.0,0
2988600,136244,250.0,0
2988601,136277,361.95,0
2988602,136283,35.0,0
2988603,136287,100.0,0
2988604,136302,59.0,0
2988605,136314,60.0,0
2988606,136315,107.95,0
2988607,136328,80.0,0
2988608,136339,80.0,0
2988609,136376,47.95,0
2988610,136411,150.0,0
2988611,136414,100.0,0
2988612,136448,80.0,1
2988613,136478,107.95,0
2988614,136539,29.0,0
2988615,136540,226.0,0
2988616,136548,78.5,0
2988617,136557,250.0,0
2988618,136567,108.5,0
2988619,136578,97.0,0
2988620,136617,160.0,0
2988621,136628,100.0,0
2988622,136631,50.0,0
2988623,136636,38.427,0
2988624,136653,97.0,0
2988625,136662,30.0,0
2988626,136678,100.0,0
2988627,136687,151.0,0
2988628,136692,309.95,0
2988629,136713,77.0,0
2988630,136714,335.0,0
2988631,136721,300.0,0
2988632,136774,170.0,0
2988633,136776,190.0,0
2988634,136806,92.0,0
2988635,136809,100.0,0
2988636,136816,125.95,0
2988637,136819,72.95,0
2988638,136830,159.95,0
2988639,136859,50.0,0
2988640,136875,120.0,0
2988641,136918,107.95,0
2988642,136930,59.0,0
2988643,136950,110.0,1
2988644,136954,280.0,0
2988645,136965,36.95,0
2988646,136966,151.0,0
2988647,136979,59.0,0
2988648,136982,107.95,0
2988649,137006,20.0,0
2988650,137022,212.0,0
2988651,137032,40.0,0
2988652,137043,47.95,0
2988653,137081,107.95,0
2988654,137086,335.0,0
2988655,137100,47.128,0
2988656,137127,100.0,0
2988657,137140,171.0,0
2988658,137178,209.95,0
2988659,137212,108.95,0
2988660,137243,40.0,0
2988661,137256,50.0,0
2988662,137270,160.5,0
2988663,137281,15.0,0
2988664,137287,105.0,0
2988665,137287,105.95,0
2988666,137289,100.0,0
2988667,137335,50.0,0
2988668,137353,60.0,0
2988669,137386,50.0,0
2988670,137413,77.0,0
2988671,137422,171.0,0
2988672,137422,50.0,0
2988673,137425,53.97,0
2988674,137429,75.0,0
2988675,137480,40.0,0
2988676,137484,49.0,0
2988677,137494,90.0,0
2988678,137542,50.0,0
2988679,137548,77.0,0
2988680,137550,80.0,1
2988681,137561,50.0,0
2988682,137567,87.0,0
2988683,137598,35.95,0
2988684,137602,5.0,0
2988685,137645,87.95,0
2988686,137649,9.546,0
2988687,137659,200.0,0
2988688,137666,50.0,0
2988689,137706,47.95,0
2988690,137714,50.0,0
2988691,137719,40.0,0
2988692,137729,161.0,0
2988693,137754,70.0,0
2988694,137754,240.0,1
2988695,137770,100.0,0
2988696,137822,50.0,0
2988697,137839,50.0,0
2988698,137844,50.0,0
2988699,137855,245.97,0
2988700,137859,57.95,0
2988701,137866,25.0,0
2988702,137879,450.0,1
2988703,137881,171.0,0
2988704,137916,15.0,1
2988705,137931,200.0,0
2988706,137934,450.0,1
2988707,137937,107.95,0
2988708,137940,554.0,0
2988709,137997,107.95,0
2988710,137997,100.0,0
2988711,138005,77.0,0
2988712,138012,206.95,0
2988713,138047,35.0,0
2988714,138056,100.0,0
2988715,138063,15.5,0
2988716,138069,25.0,0
2988717,138071,75.0,0
2988718,138078,53.97,0
2988719,138079,40.0,0
2988720,138086,97.95,0
2988721,138096,30.0,0
2988722,138115,100.0,0
2988723,138116,70.0,0
2988724,138131,75.0,0
2988725,138174,70.0,0
2988726,138222,29.0,0
2988727,138227,50.0,0
2988728,138228,129.95,0
2988729,138234,47.95,0
2988730,138244,53.97,0
2988731,138269,100.0,0
2988732,138293,136.99,1
2988733,138299,135.5,0
2988734,138331,311.95,0
2988735,138349,59.0,0
2988736,138366,100.0,0
2988737,138376,15.77,0
2988738,138383,92.99,0
2988739,138387,50.0,0
2988740,138390,50.0,0
2988741,138392,100.0,0
2988742,138393,40.0,0
2988743,138419,92.0,0
2988744,138428,107.95,0
2988745,138438,25.0,0
2988746,138443,50.0,0
2988747,138446,100.0,0
2988748,138457,196.0,0
2988749,138467,4.471,0
2988750,138473,48.97,0
2988751,138476,55.95,0
2988752,138486,50.0,0
2988753,138488,730.71,0
2988754,138502,75.0,0
2988755,138521,50.0,0
2988756,138527,97.95,0
2988757,138528,34.0,0
2988758,138547,57.95,0
2988759,138549,44.5,0
2988760,138559,75.0,0
2988761,138584,450.0,0
2988762,138597,59.0,0
2988763,138628,170.384,0
2988764,138650,40.0,0
2988765,138670,80.0,0
2988766,138672,214.95,0
2988767,138680,59.0,0
2988768,138681,75.0,0
2988769,138689,75.0,0
2988770,138694,100.0,0
2988771,138720,115.0,0
2988772,138730,60.0,0
2988773,138742,205.95,0
2988774,138743,200.0,0
2988775,138753,87.0,0
2988776,138759,50.0,0
2988777,138814,50.0,0
2988778,138844,50.0,0
2988779,138873,77.0,0
2988780,138885,40.0,0
2988781,138899,50.0,0
2988782,138905,445.0,0
2988783,138914,50.0,0
2988784,138949,50.0,0
2988785,138957,107.95,0
2988786,138966,600.0,0
2988787,138972,117.0,0
2988788,138991,117.0,0
2988789,139010,107.95,0
2988790,139043,87.0,0
2988791,139062,59.0,0
2988792,139088,250.0,0
2988793,139134,488.0,0
2988794,139136,2182.0,0
2988795,139146,59.0,0
2988796,139150,34.0,0
2988797,139171,1242.47,0
2988798,139192,200.0,0
2988799,139216,60.0,0
2988800,139241,50.0,0
2988801,139261,100.0,0
2988802,139269,67.95,0
2988803,139282,67.95,0
2988804,139285,150.0,0
2988805,139312,12.5,0
2988806,139329,102.0,0
2988807,139335,50.0,0
2988808,139370,20.0,0
2988809,139395,75.0,0
2988810,139395,40.0,0
2988811,139410,100.0,0
2988812,139412,150.0,0
2988813,139418,50.0,0
2988814,139430,300.0,0
2988815,139441,40.5,0
2988816,139442,12.5,0
2988817,139444,30.0,0
2988818,139445,117.0,0
2988819,139460,150.0,0
2988820,139460,49.0,0
2988821,139463,107.95,0
2988822,139482,67.95,0
2988823,139485,100.0,0
2988824,139520,100.0,0
2988825,139536,67.95,0
2988826,139550,117.0,0
2988827,139553,99.95,0
2988828,139560,130.5,0
2988829,139566,311.95,0
2988830,139588,26.5,0
2988831,139627,25.95,0
2988832,139646,100.0,0
2988833,139655,108.95,0
2988834,139657,227.82,0
2988835,139671,150.0,0
2988836,139675,112.99,0
2988837,139680,87.0,0
2988838,139692,57.95,0
2988839,139696,664.0,0
2988840,139696,35.95,0
2988841,139719,39.0,0
2988842,139728,92.0,0
2988843,139728,108.37,0
2988844,139731,50.0,0
2988845,139731,50.0,0
2988846,139733,37.0,0
2988847,139793,100.0,0
2988848,139837,150.0,0
2988849,139837,50.0,0
2988850,139839,70.0,0
2988851,139844,117.0,0
2988852,139846,50.0,0
2988853,139868,49.0,0
2988854,139872,878.37,0
2988855,139903,200.0,0
2988856,139916,245.0,0
2988857,139930,226.0,0
2988858,139930,107.95,0
2988859,139942,40.0,0
2988860,139944,39.0,0
2988861,139963,60.0,0
2988862,139965,65.0,0
2988863,139986,100.0,0
2988864,139990,47.95,0
2988865,140002,40.0,0
2988866,140004,10.0,0
2988867,140041,20.95,0
2988868,140047,125.0,0
2988869,140066,75.0,0
2988870,140072,49.0,0
2988871,140080,226.0,0
2988872,140087,50.0,0
2988873,140125,100.0,0
2988874,140138,75.0,0
2988875,140155,75.0,0
2988876,140155,500.0,0
2988877,140165,213.0,0
2988878,140217,360.0,0
2988879,140221,77.0,0
2988880,140243,200.0,0
2988881,140248,100.0,0
2988882,140263,200.0,0
2988883,140302,25.0,0
2988884,140306,30.95,0
2988885,140313,120.0,0
2988886,140316,30.089,0
2988887,140319,117.0,0
2988888,140326,190.0,0
2988889,140327,150.0,0
2988890,140334,426.84,0
2988891,140382,150.0,0
2988892,140406,20.0,0
2988893,140415,50.0,0
2988894,140427,200.0,0
2988895,140428,50.0,0
2988896,140429,36.95,0
2988897,140432,20.95,0
2988898,140434,100.0,0
2988899,140438,400.0,0
2988900,140443,206.0,0
2988901,140444,150.0,0
2988902,140458,25.0,0
2988903,140467,60.0,0
2988904,140548,117.0,0
2988905,140551,50.0,0
2988906,140554,335.0,0
2988907,140573,265.0,0
2988908,140573,397.5,0
2988909,140583,209.95,0
2988910,140626,425.0,0
2988911,140642,150.0,0
2988912,140646,57.95,0
2988913,140649,30.0,0
2988914,140659,49.0,0
2988915,140671,82.95,0
2988916,140675,20.0,0
2988917,140676,25.95,0
2988918,140690,150.0,0
2988919,140694,100.0,0
2988920,140695,52.95,0
2988921,140702,77.0,0
2988922,140722,15.0,0
2988923,140732,40.0,0
2988924,140743,107.95,0
2988925,140750,103.97,0
2988926,140754,1024.04,0
2988927,140758,49.0,0
2988928,140759,25.95,0
2988929,140763,59.0,0
2988930,140776,25.0,0
2988931,140780,117.0,0
2988932,140790,57.95,0
2988933,140790,50.0,0
2988934,140793,29.0,0
2988935,140809,200.0,0
2988936,140820,30.95,0
2988937,140824,160.65,0
2988938,140824,25.0,0
2988939,140825,110.0,0
2988940,140830,50.0,0
2988941,140841,125.0,0
2988942,140849,60.0,0
2988943,140858,100.0,0
2988944,140869,59.0,0
2988945,140871,72.95,0
2988946,140876,470.95,0
2988947,140879,97.0,0
2988948,140887,25.0,0
2988949,140889,505.95,0
2988950,140924,17.764,0
2988951,140954,450.0,0
2988952,140974,49.0,0
2988953,140979,27.31,0
2988954,140992,100.0,0
2988955,140998,100.0,0
2988956,141002,50.0,0
2988957,141033,226.0,0
2988958,141045,107.95,0
2988959,141046,57.95,0
2988960,141056,311.95,0
2988961,141074,171.0,0
2988962,141079,72.95,0
2988963,141083,60.0,0
2988964,141089,77.95,0
2988965,141103,15.226,0
2988966,141106,900.0,1
2988967,141126,50.0,0
2988968,141128,180.0,0
2988969,141129,62.95,0
2988970,141134,2269.0,0
2988971,141163,59.0,0
2988972,141164,34.0,0
2988973,141208,451.21,0
2988974,141224,75.0,0
2988975,141228,200.0,0
2988976,141238,117.0,0
2988977,141242,100.0,0
2988978,141261,100.0,0
2988979,141266,44.5,0
2988980,141275,100.0,0
2988981,141284,120.0,0
2988982,141286,107.95,0
2988983,141287,27.31,0
2988984,141292,65.0,0
2988985,141303,107.95,0
2988986,141307,72.95,0
2988987,141315,524.0,0
2988988,141320,75.102,0
2988989,141332,44.0,0
2988990,141339,129.97,0
2988991,141344,27.31,0
2988992,141351,994.0,1
2988993,141378,100.0,0
2988994,141389,250.0,0
2988995,141396,352.09,0
2988996,141402,185.95,0
